EmployeeID,Gender,Age,Dept,JobTitle,Tenure,YearsInCurrentRole,YearsSinceLastPromotion,Education,Location,Country,Salary,LastRating,ManagerID,Attrition,PerformanceText,CompaRatio,HireSource,HireDate,InterviewScore,InterviewScore_Technical,InterviewScore_Cultural,InterviewScore_Curiosity,AssessmentScore,PriorExperienceYears,JobLevel,PromotionCount,LastPromotionDate,ManagerChangeCount,Age_Group,InterviewScore_Communication,InterviewScore_Leadership,eNPS_Score,Pulse_Score,ManagerSatisfaction,WorkLifeBalance,CareerGrowthSatisfaction,Onboarding_30d,Onboarding_60d,Onboarding_90d
EMP0242,Male,31,HR,HR Specialist,3.9,0.48,2.2,Associate,Austin,United States,116517,1.7,MGR017,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in performance management.,0.93,LinkedIn,2022-02-21,1.6,2.1,4.9,3.6,58.2,5.1,2,1,2023-11-03,3,30-39,2.2,5.0,5,3.4,1.5,2.7,2.3,,,
EMP0243,Male,50,Finance,Financial Analyst,1.67,0.31,0.0,Bachelor,New York,United States,94291,2.9,MGR032,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in compliance.,0.94,Agency,2024-05-15,3.2,2.6,4.9,2.4,70.5,26.3,1,0,,0,50-59,3.5,2.8,8,3.5,3.7,3.2,4.1,,,
EMP0244,Male,59,Customer Success,Senior CS Manager,5.98,0.32,0.9,Bachelor,Chicago,United States,191972,3.8,MGR036,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in renewal negotiation. Valuable institutional knowledge.,1.1,Referral,2020-01-24,4.1,3.6,2.9,3.3,57.9,31.0,4,2,2025-02-20,0,50-59,2.2,3.6,3,2.0,3.7,2.6,3.7,,,
EMP0245,Female,37,Sales,Account Executive,5.82,2.49,1.6,Master,Munich,Germany,101153,3.5,MGR031,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in negotiation.,1.08,Agency,2020-03-22,3.5,2.7,2.2,4.1,74.3,9.2,2,1,2024-06-09,4,30-39,3.8,3.5,2,4.9,1.7,1.1,3.4,,,
EMP0246,Female,40,Sales,Senior AE,3.91,0.95,1.5,Master,Sydney,Australia,122521,2.8,MGR028,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in pipeline management.,0.96,Agency,2022-02-17,3.1,2.6,3.3,4.5,90.6,14.1,3,1,2024-07-16,2,40-49,2.6,2.7,0,1.1,4.6,2.7,4.1,,,
EMP0247,Male,38,Sales,Sales Manager,7.73,7.73,7.7,PhD,London,United Kingdom,123246,3.4,MGR011,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in negotiation. Adapting well to new role.,0.94,LinkedIn,2018-04-25,3.9,4.7,3.1,3.1,63.0,8.3,4,2,2018-05-06,0,30-39,4.5,4.5,6,2.3,4.3,4.5,1.2,,,
EMP0248,Female,48,Finance,Financial Analyst,3.41,1.7,0.0,Master,São Paulo,Brazil,45397,3.5,MGR045,1,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in budgeting. Adapting well to new role. Valuable institutional knowledge.,1.01,JobBoard,2022-08-19,3.5,3.2,3.0,3.7,91.7,22.6,1,0,,4,40-49,2.2,4.6,7,2.6,3.0,2.6,4.9,,,
EMP0249,Male,40,Engineering,Staff Engineer,4.34,2.58,1.6,Master,Munich,Germany,132863,3.1,MGR026,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in cloud architecture.,1.01,Referral,2021-09-13,2.8,3.7,4.2,3.1,76.8,13.7,4,2,2024-06-09,0,40-49,2.8,4.5,1,2.0,1.3,3.4,1.5,,,
EMP0250,Male,30,Engineering,Staff Engineer,6.48,0.27,1.2,Bachelor,Austin,United States,186576,4.0,MGR020,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in API development.,1.07,Referral,2019-07-25,3.8,3.2,4.0,3.4,77.8,1.5,4,2,2024-11-02,4,30-39,4.0,3.6,3,3.1,4.2,5.0,3.9,,,
EMP0251,Male,28,Customer Success,Senior CS Manager,3.4,0.53,0.4,Bachelor,Sydney,Australia,142050,3.1,MGR014,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in renewal negotiation. Adapting well to new role.,0.95,Agency,2022-08-22,3.2,3.2,2.0,2.4,72.1,2.6,4,2,2025-08-21,0,20-29,3.1,2.7,10,3.4,2.8,3.8,4.8,,,
EMP0252,Female,27,Engineering,Principal Engineer,9.04,1.38,0.4,PhD,London,United Kingdom,144605,2.7,MGR038,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in API development.,0.96,Website,2017-01-02,3.0,4.2,4.9,3.3,91.7,0.0,5,4,2025-08-21,4,20-29,2.3,4.2,0,3.1,3.6,4.2,4.6,,,
EMP0253,Female,34,Sales,Account Executive,6.82,1.22,0.0,Bachelor,London,United Kingdom,102817,3.2,MGR045,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in closing deals.,1.1,Campus,2019-03-23,3.3,4.3,3.9,2.4,69.0,5.2,2,0,,3,30-39,3.8,2.2,4,4.6,3.3,1.5,4.2,,,
EMP0254,Female,32,Marketing,Marketing Coordinator,6.11,1.94,0.0,Master,Mumbai,India,40971,3.5,MGR025,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in campaign management.,1.02,Internal,2019-12-07,4.3,4.9,5.0,3.5,96.1,3.9,1,0,,0,30-39,4.9,2.2,6,4.7,1.7,1.1,3.3,,,
EMP0255,Female,36,Customer Success,CS Specialist,2.95,0.93,2.3,Bachelor,Singapore,Singapore,108140,3.2,MGR015,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in relationship building. Adapting well to new role.,0.96,Agency,2023-02-03,3.5,3.7,4.1,4.4,60.4,11.1,2,1,2023-09-28,3,30-39,3.4,2.0,8,1.1,2.5,1.5,1.9,,,
EMP0256,Male,38,Sales,Senior AE,3.4,0.23,1.1,Master,Paris,France,95648,2.5,MGR048,1,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in negotiation. Adapting well to new role.,0.91,Agency,2022-08-22,2.3,2.0,4.4,2.3,78.0,12.6,3,1,2024-12-09,4,30-39,3.5,4.2,7,1.3,3.4,4.6,1.7,,,
EMP0257,Male,30,Product,Director of Product,7.85,2.07,6.5,Master,Tokyo,Japan,148115,4.6,MGR038,0,Star performer with outstanding technical and interpersonal skills. Proactive in identifying improvements. Key contributor to team success. Strong in feature prioritization.,0.93,Campus,2018-03-12,4.5,3.2,4.1,4.0,77.5,0.2,5,3,2019-07-18,2,30-39,2.3,4.2,5,3.8,2.0,2.0,2.3,,,
EMP0258,Female,43,Engineering,Senior Engineer,3.86,1.19,3.9,Master,Melbourne,Australia,126365,1.8,MGR021,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in DevOps.,0.99,Internal,2022-03-08,1.7,2.5,2.7,2.8,42.3,17.1,3,1,2022-02-21,4,40-49,5.0,2.9,4,1.4,3.9,3.3,4.4,,,
EMP0259,Female,31,Engineering,Engineer,0.55,0.55,0.0,PhD,Singapore,Singapore,111588,4.4,MGR039,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in code review.,0.99,Agency,2025-06-28,3.5,4.6,4.8,3.0,73.6,8.4,2,0,,0,30-39,3.2,2.4,3,1.1,3.1,4.6,3.6,,,
EMP0260,Male,34,Engineering,Engineer,5.98,3.66,0.7,Master,Munich,Germany,98062,3.8,MGR016,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in DevOps.,1.05,Referral,2020-01-24,3.4,3.7,3.2,4.0,92.9,6.0,2,1,2025-05-04,1,30-39,2.9,2.0,7,3.5,2.3,1.1,4.9,,,
EMP0261,Female,53,Engineering,Engineer,7.23,1.97,1.0,Bachelor,Manchester,United Kingdom,96510,5.0,MGR031,0,Outstanding contributor with excellent problem-solving abilities. Shows initiative and drives innovation. Strong communication skills and mentorship qualities. Strong in API development.,1.03,JobBoard,2018-10-25,4.1,2.2,4.1,3.4,93.8,23.8,2,1,2025-01-14,0,50-59,3.2,3.2,2,3.3,1.9,3.0,2.1,,,
EMP0262,Female,26,Marketing,Marketing Coordinator,0.1,0.1,0.0,Bachelor,Chicago,United States,106113,4.5,MGR007,0,Exceptional performer who consistently exceeds expectations. Demonstrates strong leadership and technical skills. Highly collaborative team player. Strong in analytics.,1.06,JobBoard,2025-12-09,4.9,4.1,2.5,2.2,96.4,3.9,1,0,,3,20-29,3.9,2.3,4,4.1,1.7,1.0,4.3,4.5,,
EMP0263,Male,34,Customer Success,CS Specialist,2.44,0.23,0.0,PhD,Tokyo,Japan,109964,5.0,MGR017,0,Star performer with outstanding technical and interpersonal skills. Proactive in identifying improvements. Key contributor to team success. Strong in renewal negotiation. Valuable institutional knowledge.,1.1,JobBoard,2023-08-08,5.0,2.2,4.1,4.4,89.6,9.6,2,0,,1,30-39,4.6,5.0,10,1.2,4.5,2.5,2.3,,,
EMP0264,Male,31,Engineering,Junior Engineer,2.17,0.65,0.0,Master,Bangalore,India,39362,2.7,MGR043,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in JavaScript.,0.98,Campus,2023-11-14,2.9,4.3,3.3,2.9,69.0,6.8,1,0,,4,30-39,4.4,3.4,5,3.6,1.5,4.7,3.7,,,
EMP0265,Male,32,HR,HR Specialist,2.33,0.16,0.9,Master,Manchester,United Kingdom,101408,3.7,MGR029,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in employee relations.,1.08,LinkedIn,2023-09-17,3.4,4.0,4.5,3.2,71.3,7.7,2,1,2025-02-20,1,30-39,4.4,2.8,4,1.8,2.0,5.0,2.3,,,
EMP0266,Female,31,Customer Success,CS Specialist,0.67,0.67,0.2,Bachelor,São Paulo,Brazil,56524,3.1,MGR042,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in customer retention.,1.0,LinkedIn,2025-05-15,3.7,2.8,2.1,4.1,67.1,8.3,2,1,2025-11-02,4,30-39,4.1,2.1,7,3.8,2.8,4.2,1.5,,,
EMP0267,Female,25,Product,Senior PM,3.56,0.41,1.1,Master,Chicago,United States,153953,3.5,MGR017,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in roadmap planning.,1.03,JobBoard,2022-06-25,3.3,3.6,4.8,4.9,61.7,0.0,3,2,2024-12-09,3,20-29,2.6,2.3,3,3.6,4.8,1.8,3.9,,,
EMP0268,Female,33,Engineering,Principal Engineer,10.2,2.16,0.1,Master,Bangalore,India,80516,3.3,MGR043,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in system design.,1.01,Referral,2015-11-06,2.6,3.9,4.1,2.4,87.2,0.8,5,4,2025-12-09,1,30-39,4.0,3.2,2,4.0,2.3,4.2,4.3,,,
EMP0269,Female,27,Customer Success,CS Specialist,4.09,0.97,0.0,Master,London,United Kingdom,84379,3.2,MGR002,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in renewal negotiation. Valuable institutional knowledge.,0.9,Internal,2021-12-14,3.5,3.2,4.6,3.2,64.2,0.9,2,0,,1,20-29,3.1,4.9,9,1.5,2.2,3.2,4.1,,,
EMP0270,Female,26,Sales,Sales Rep,3.19,3.19,0.0,Bachelor,Singapore,Singapore,93717,4.4,MGR046,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in closing deals. Adapting well to new role.,1.04,Internal,2022-11-07,4.4,2.2,4.1,3.3,51.7,0.8,1,0,,3,20-29,4.0,2.6,2,2.2,3.6,4.1,2.2,,,
EMP0271,Male,31,Engineering,Engineer,4.94,0.22,0.0,Bachelor,Singapore,Singapore,108909,3.5,MGR010,1,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in system design.,0.97,Campus,2021-02-06,3.6,2.9,3.7,2.2,51.5,4.1,2,0,,2,30-39,4.8,2.3,9,3.7,2.0,1.1,1.5,,,
EMP0272,Female,32,Engineering,Junior Engineer,1.31,1.31,0.0,Master,London,United Kingdom,75867,3.6,MGR047,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in code review.,1.01,Referral,2024-09-23,2.4,3.7,3.1,2.4,75.4,8.7,1,0,,3,30-39,2.6,3.4,8,2.3,1.4,2.2,2.8,,,
EMP0273,Male,44,Engineering,Senior Engineer,6.74,5.76,0.5,Bachelor,Paris,France,102058,3.3,MGR023,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in system design.,0.97,JobBoard,2019-04-21,3.4,3.8,4.4,2.3,51.0,15.3,3,1,2025-07-16,1,40-49,4.7,2.1,2,1.1,3.6,4.7,2.5,,,
EMP0274,Male,28,Customer Success,CS Manager,4.39,0.3,4.4,Master,Melbourne,Australia,128026,3.6,MGR009,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in customer retention.,1.0,Campus,2021-08-26,4.5,2.1,2.2,3.5,98.2,1.6,3,1,2021-08-22,1,20-29,4.4,2.3,4,4.1,4.4,3.4,3.5,,,
EMP0275,Male,38,Customer Success,CS Manager,6.1,6.1,0.1,Master,Manchester,United Kingdom,106084,3.1,MGR003,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in onboarding.,0.94,Agency,2019-12-11,2.6,2.5,2.2,2.3,51.1,9.9,3,1,2025-12-09,0,30-39,3.3,2.2,2,3.7,3.8,3.5,3.2,,,
EMP0276,Female,32,HR,HR Specialist,6.19,0.2,0.0,Bachelor,Berlin,Germany,102018,1.1,MGR043,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in talent acquisition.,1.09,Website,2019-11-08,1.0,4.6,2.3,3.3,97.7,3.8,2,0,,3,30-39,4.6,3.6,5,2.4,4.6,1.7,2.9,,,
EMP0277,Male,32,Sales,Account Executive,3.99,0.1,1.1,Bachelor,São Paulo,Brazil,56442,3.3,MGR014,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in pipeline management.,1.0,Referral,2022-01-19,4.1,2.8,3.5,2.5,60.4,6.0,2,1,2024-12-09,4,30-39,2.5,4.0,0,2.0,3.0,2.8,4.9,,,
EMP0278,Female,39,Engineering,Principal Engineer,7.92,1.04,3.8,Master,São Paulo,Brazil,94432,2.0,MGR048,1,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in code review. Adapting well to new role.,1.05,Campus,2018-02-15,2.5,2.7,3.5,3.1,66.9,9.1,5,3,2022-03-29,2,30-39,5.0,4.3,10,1.5,1.2,4.8,4.1,,,
EMP0279,Male,36,Customer Success,CS Specialist,1.23,1.23,0.4,Bachelor,São Paulo,Brazil,50754,3.2,MGR005,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in account management. Adapting well to new role. Valuable institutional knowledge.,0.9,Internal,2024-10-23,2.8,2.6,3.0,4.2,80.2,12.8,2,1,2025-08-21,2,30-39,2.6,4.0,8,2.0,3.4,1.0,2.0,,,
EMP0280,Female,39,Operations,Operations Manager,4.4,0.6,2.3,Master,Austin,United States,162540,3.7,MGR024,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in vendor management. Adapting well to new role.,1.08,JobBoard,2021-08-22,3.9,3.6,2.9,2.0,53.2,12.6,3,2,2023-09-28,1,30-39,2.2,2.2,7,3.9,3.7,4.8,3.1,,,
EMP0281,Male,33,Marketing,Marketing Specialist,0.1,0.1,0.0,Bachelor,Sydney,Australia,102350,3.6,MGR027,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in content strategy.,0.96,JobBoard,2025-12-09,3.6,3.8,4.8,4.0,81.5,10.9,2,0,,4,30-39,2.3,3.1,7,2.2,1.7,2.2,3.6,4.4,,
EMP0282,Female,32,Customer Success,CS Specialist,1.29,1.16,0.0,Master,Paris,France,84988,3.5,MGR037,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in onboarding.,0.97,LinkedIn,2024-10-01,2.9,4.7,2.1,3.7,87.2,8.7,2,0,,0,30-39,2.5,2.5,3,4.8,3.9,2.7,3.6,,,
EMP0283,Male,37,Marketing,Senior Marketing Manager,8.61,0.1,0.7,Bachelor,Munich,Germany,139192,3.0,MGR042,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in campaign management. Valuable institutional knowledge.,1.06,LinkedIn,2017-06-08,2.9,4.6,3.5,3.6,95.1,6.4,4,3,2025-05-04,4,30-39,2.9,2.6,8,2.6,2.1,3.7,2.1,,,
EMP0284,Female,27,Finance,Senior Analyst,1.11,0.95,1.1,Master,Paris,France,82526,3.1,MGR031,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in budgeting. Adapting well to new role.,0.94,Website,2024-12-05,2.7,3.8,4.0,2.0,95.7,3.9,2,1,2024-12-09,0,20-29,3.0,3.6,2,1.0,3.0,2.9,4.0,,,
EMP0285,Female,22,Marketing,Marketing Specialist,1.16,1.16,0.0,PhD,Tokyo,Japan,102805,3.3,MGR001,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in digital marketing.,1.03,Campus,2024-11-17,3.8,2.3,4.5,3.7,99.2,0.0,2,0,,1,20-29,2.1,3.8,8,4.4,2.1,3.3,3.7,,,
EMP0286,Male,34,Customer Success,Senior CS Manager,5.59,0.48,1.6,Bachelor,Berlin,Germany,139134,5.0,MGR024,0,Outstanding contributor with excellent problem-solving abilities. Shows initiative and drives innovation. Strong communication skills and mentorship qualities. Strong in relationship building. Adapting well to new role.,1.06,Referral,2020-06-14,4.5,2.6,2.6,3.2,53.7,6.4,4,3,2024-06-09,1,30-39,3.1,3.3,3,1.8,1.6,2.7,4.5,,,
EMP0287,Female,34,Sales,Senior AE,3.91,1.08,0.5,Associate,Berlin,Germany,117158,3.1,MGR028,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in pipeline management.,1.04,Agency,2022-02-17,2.7,2.4,2.0,4.4,50.6,8.1,3,2,2025-07-16,0,30-39,3.0,3.8,3,3.6,2.2,1.9,3.4,,,
EMP0288,Female,30,Sales,Account Executive,3.16,1.05,3.2,Master,Vancouver,Canada,111588,4.5,MGR033,0,Top talent. Delivers high-quality work ahead of schedule. Inspires others with their dedication and expertise. Strong in client relations. Adapting well to new role.,0.99,Referral,2022-11-18,3.8,4.5,4.2,4.5,43.8,4.8,2,1,2022-11-03,3,30-39,4.1,4.7,8,4.3,3.7,2.1,3.8,,,
EMP0289,Male,24,Product,Product Manager,2.59,0.98,0.0,Associate,Singapore,Singapore,105212,2.8,MGR008,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in agile methodology.,0.94,JobBoard,2023-06-14,3.2,2.8,2.7,4.2,41.8,0.0,2,0,,0,20-29,2.4,2.3,2,4.7,3.8,2.1,4.0,,,
EMP0290,Male,31,Engineering,Engineer,5.62,3.43,0.0,Bachelor,New York,United States,130990,4.8,MGR030,1,Exceptional performer who consistently exceeds expectations. Demonstrates strong leadership and technical skills. Highly collaborative team player. Strong in Python.,1.05,LinkedIn,2020-06-03,4.5,2.5,2.8,2.8,73.4,3.4,2,0,,3,30-39,3.6,4.1,9,1.4,2.1,3.1,4.1,,,
EMP0291,Female,43,Sales,Account Executive,0.93,0.93,0.0,Master,Bangalore,India,49958,3.2,MGR005,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in CRM expertise.,1.0,JobBoard,2025-02-09,3.3,3.5,2.5,4.3,69.6,20.1,2,0,,3,40-49,2.4,3.7,7,4.4,2.7,4.9,4.1,,,
EMP0292,Male,23,Engineering,Staff Engineer,8.24,0.11,0.3,Bachelor,Melbourne,Australia,143217,2.2,MGR006,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in JavaScript.,0.96,Campus,2017-10-21,2.1,3.0,3.2,4.2,70.7,0.0,4,2,2025-09-27,4,20-29,2.1,3.5,4,4.2,4.1,1.5,2.4,,,
EMP0293,Female,33,Engineering,VP Engineering,9.03,0.99,9.0,Bachelor,Bangalore,India,92747,3.5,MGR017,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in DevOps.,1.03,Agency,2017-01-06,3.1,4.5,4.6,3.8,40.8,2.0,6,4,2017-01-16,4,30-39,3.3,3.7,6,3.5,3.9,3.8,1.9,,,
EMP0294,Female,25,Engineering,Principal Engineer,8.41,0.56,0.4,Bachelor,Sydney,Australia,158765,1.8,MGR006,1,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in code review. Adapting well to new role.,0.93,Website,2017-08-20,2.1,2.4,3.0,3.7,44.5,0.0,5,3,2025-08-21,3,20-29,3.1,4.7,10,1.1,2.5,3.8,3.1,,,
EMP0295,Male,24,Finance,Senior Finance Manager,5.87,1.27,4.0,Master,Tokyo,Japan,126546,3.3,MGR012,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in financial modeling.,0.9,JobBoard,2020-03-04,3.4,3.8,4.5,3.1,46.5,0.0,4,2,2022-01-15,4,20-29,2.7,2.5,5,3.4,3.6,2.8,1.4,,,
EMP0296,Non-Binary,45,Finance,Financial Analyst,0.63,0.42,0.0,Bachelor,Tokyo,Japan,77030,3.0,MGR005,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in compliance.,0.96,Internal,2025-05-30,3.4,3.0,3.0,3.9,91.1,22.4,1,0,,1,40-49,3.0,4.4,10,2.8,1.0,4.7,3.2,,,
EMP0297,Male,24,Customer Success,CS Manager,5.27,0.6,2.3,Bachelor,Paris,France,108746,2.3,MGR033,1,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in renewal negotiation.,1.04,Referral,2020-10-09,3.1,3.7,2.0,4.1,62.6,0.0,3,1,2023-09-28,3,20-29,4.1,3.5,2,2.0,1.8,3.2,2.4,,,
EMP0298,Female,35,Sales,Account Executive,5.23,0.51,0.0,Bachelor,Paris,France,89775,2.5,MGR005,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in closing deals. Adapting well to new role.,1.03,Internal,2020-10-24,2.0,2.3,4.4,2.1,79.5,7.8,2,0,,2,30-39,4.4,2.3,3,2.2,3.1,3.3,2.5,,,
EMP0299,Male,45,Customer Success,Senior CS Manager,4.6,4.6,0.8,PhD,Munich,Germany,130049,3.0,MGR013,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in onboarding.,0.99,Campus,2021-06-11,3.2,3.7,4.9,3.6,89.1,18.4,4,2,2025-03-28,2,40-49,2.1,2.9,6,2.2,2.4,3.5,4.8,,,
